"","treated","age","education","black","hispanic","married","nodegree","re74","re78","re75"
"2213",0,27,9,0,0,1,1,11749.723,19210.445,2327.4194
"2214",0,34,11,1,0,0,1,11755.601,15516.129,2148.3871
"2215",0,23,11,1,0,1,1,11755.601,10048.541,5818.5484
"2216",0,25,9,1,0,0,1,11755.601,6649.7696,7161.2903
"2217",0,28,9,1,0,1,1,11755.601,11821.813,7161.2903
"2218",0,46,10,0,0,1,1,11755.601,10166.759,7161.2903
"2219",0,46,10,0,0,1,1,11755.601,10166.759,7161.2903
"2220",0,53,2,0,0,1,1,11755.601,0,8593.5484
"2221",0,48,8,0,0,1,1,11755.601,3073.6713,8844.1935
"2222",0,48,8,0,0,1,1,11755.601,3073.6713,8844.1935
"2223",0,35,11,1,0,1,1,11755.601,0,8951.6129
"2224",0,29,10,1,0,1,1,11755.601,8866.3594,9780.5323
"2225",0,43,9,0,0,1,1,11755.601,10344.086,10741.935
"2226",0,42,8,1,0,1,1,11755.601,11821.813,10741.935
"2227",0,47,11,1,0,1,1,11755.601,14260.061,10741.935
"2228",0,34,10,0,0,1,1,11755.601,11821.813,12174.194
"2229",0,39,10,1,0,0,1,11755.601,25248.436,12532.258
"2230",0,43,8,1,0,1,1,11755.601,12930.108,12532.258
"2231",0,43,8,1,0,1,1,11755.601,12930.108,12532.258
"2232",0,28,10,1,0,1,1,11755.601,10639.631,15217.742
"2233",0,47,11,1,0,1,1,11755.601,0,16053.823
"2234",0,45,0,0,1,1,1,11755.601,10344.086,16112.903
"2235",0,53,4,1,0,1,1,11892.749,10344.086,8951.6129
"2236",0,54,4,1,0,0,1,11933.894,11821.813,10965.726
"2237",0,41,9,0,0,1,1,11951.528,8718.5868,12890.323
"2238",0,44,7,1,0,1,1,11967.202,14147.754,14566.065
"2239",0,51,8,0,0,1,1,11986.794,0,1546.8387
"2240",0,26,10,0,0,0,1,12000.509,17732.719,14322.581
"2241",0,53,4,0,0,1,1,12039.695,7388.6329,2660.4194
"2242",0,30,9,0,0,1,1,12178.802,12847.355,11493.871
"2243",0,54,3,1,0,1,1,12225.825,11821.813,9606.871
"2244",0,53,8,0,0,1,1,12235.621,7240.8602,0
"2245",0,34,10,1,0,1,1,12343.381,9900.768,11637.097
"2246",0,48,5,1,0,1,1,12343.381,13323.183,13606.452
"2247",0,45,11,0,0,1,1,12382.566,0,21483.871
"2248",0,45,11,0,0,1,1,12382.566,0,21483.871
"2249",0,49,6,0,1,1,1,12539.308,13595.084,16470.968
"2250",0,49,6,0,1,1,1,12539.308,13595.084,16470.968
"2251",0,22,11,1,0,1,1,12539.308,13299.539,21483.871
"2252",0,25,10,1,0,1,1,12696.049,14777.266,8951.6129
"2253",0,37,11,0,0,1,1,12735.234,0,0
"2254",0,33,9,0,0,1,1,12735.234,8866.3594,6266.129
"2255",0,33,9,0,0,1,1,12735.234,8866.3594,6266.129
"2256",0,20,11,0,0,1,1,12735.234,14038.402,7161.2903
"2257",0,44,8,0,0,1,1,12735.234,12412.903,10312.258
"2258",0,53,6,1,0,1,1,12735.234,13299.539,10741.935
"2259",0,31,6,1,0,0,1,12735.234,5910.9063,10741.935
"2260",0,28,9,0,0,1,1,12735.234,17732.719,12532.258
"2261",0,25,11,0,0,1,1,12735.234,8204.3379,21483.871
"2262",0,50,6,1,0,1,1,13033.043,0,4092.6774
"2263",0,35,7,0,0,1,1,13127.088,13447.312,12711.29
"2264",0,35,7,0,0,1,1,13127.088,13447.312,12711.29
"2265",0,31,11,1,0,1,1,13127.088,16254.992,14859.677
"2266",0,21,9,1,0,0,1,13127.088,8866.3594,16327.742
"2267",0,36,11,1,0,1,1,13140.802,12811.889,12532.258
"2268",0,40,10,1,0,1,1,13244.644,17732.719,19693.548
"2269",0,30,8,0,0,1,1,13303.422,14333.948,17903.226
"2270",0,44,9,1,0,1,1,13366.118,12435.069,14644.839
"2271",0,41,9,0,0,1,1,13518.941,17732.719,13964.516
"2272",0,40,10,0,0,0,1,13616.904,15368.356,10741.935
"2273",0,20,11,0,0,0,1,13714.868,14777.266,6194.5161
"2274",0,19,11,0,0,1,1,13714.868,27781.26,6416.5161
"2275",0,39,7,0,0,1,1,13714.868,0,6624.1935
"2276",0,46,8,1,0,1,1,13714.868,0,7089.6774
"2277",0,22,11,0,0,1,1,13714.868,8866.3594,8593.5484
"2278",0,37,11,0,0,1,1,13714.868,0,9259.5484
"2279",0,48,6,1,0,0,1,13714.868,10604.166,11637.097
"2280",0,52,10,0,0,1,1,13714.868,23643.625,12174.194
"2281",0,50,7,1,0,1,1,13714.868,16254.992,12532.258
"2282",0,50,7,1,0,1,1,13714.868,16254.992,12532.258
"2283",0,26,11,1,0,1,1,13714.868,11082.949,13248.387
"2284",0,31,11,0,0,1,1,13714.868,20688.172,13785.484
"2285",0,21,10,0,0,1,1,13714.868,7249.7266,14080.887
"2286",0,52,8,0,0,1,1,13714.868,8748.1413,14322.581
"2287",0,30,10,1,0,0,1,13714.868,2364.3625,14322.581
"2288",0,20,11,0,0,0,1,13714.868,36943.164,14322.581
"2289",0,52,5,0,0,1,1,13714.868,14777.266,14322.581
"2290",0,45,3,0,1,1,1,13714.868,23643.625,16112.903
"2291",0,46,10,1,0,1,1,13714.868,15522.04,16112.903
"2292",0,32,7,0,0,1,1,13714.868,19613.865,17008.065
"2293",0,50,7,1,0,1,1,13714.868,16254.992,17903.226
"2294",0,28,6,0,0,1,1,13734.46,10048.541,6395.0323
"2295",0,33,10,1,0,0,1,13754.053,16905.192,13964.516
"2296",0,53,5,1,0,1,1,14008.758,11082.949,2660.4194
"2297",0,44,9,0,0,1,1,14051.862,16373.21,13905.435
"2298",0,28,11,0,0,1,1,14106.721,20392.627,10741.935
"2299",0,53,8,0,0,1,1,14106.721,14843.763,14322.581
"2300",0,53,7,0,0,1,1,14106.721,13299.539,14322.581
"2301",0,52,4,0,0,1,1,14106.721,14422.611,15074.516
"2302",0,23,11,0,1,1,1,14263.462,26599.078,8414.5161
"2303",0,25,9,0,0,1,1,14263.462,16254.992,12890.323
"2304",0,54,8,0,1,1,1,14302.648,8866.3594,0
"2305",0,54,8,0,1,1,1,14302.648,8866.3594,0
"2306",0,40,10,0,0,1,1,14302.648,21427.035,24169.355
"2307",0,40,10,0,0,1,1,14302.648,21427.035,24169.355
"2308",0,21,11,0,0,1,1,14400.611,0,11458.065
"2309",0,51,8,0,0,1,1,14465.267,0,21752.419
"2310",0,24,10,1,0,1,1,14482.9,11821.813,10741.935
"2311",0,46,8,0,0,1,1,14498.574,14186.175,10741.935
"2312",0,55,3,1,0,1,1,14547.556,10344.086,13463.226
"2313",0,41,10,1,0,0,1,14678.827,11821.813,15253.548
"2314",0,25,11,1,0,1,1,14694.501,7107.8648,6624.1935
"2315",0,39,8,0,0,1,1,14694.501,16254.992,12532.258
"2316",0,19,8,0,0,1,1,14694.501,18539.558,12532.258
"2317",0,23,11,1,0,1,1,14694.501,17732.719,13427.419
"2318",0,49,10,0,0,1,1,14694.501,8423.0415,14322.581
"2319",0,38,11,0,0,1,1,14694.501,28076.805,14322.581
"2320",0,42,11,1,0,0,1,14694.501,11821.813,15217.742
"2321",0,24,11,0,0,1,1,14694.501,14777.266,15575.806
"2322",0,36,7,1,0,1,1,14694.501,19210.445,15754.839
"2323",0,39,6,1,0,1,1,14694.501,28076.805,16470.968
"2324",0,20,11,0,0,1,1,14694.501,0,17008.065
"2325",0,31,10,0,0,1,1,14890.428,16254.992,12532.258
"2326",0,29,9,0,0,1,1,14890.428,25860.215,19693.548
"2327",0,53,9,1,0,1,1,14945.287,14186.175,13697.758
"2328",0,45,4,0,0,1,1,15004.065,17686.909,13586.758
"2329",0,28,9,0,0,0,1,15086.354,19210.445,13248.387
"2330",0,53,8,1,0,1,1,15086.354,12921.241,15649.21
"2331",0,43,3,0,0,1,1,15086.354,14038.402,15933.871
"2332",0,50,7,0,0,1,1,15160.807,17732.719,15933.871
"2333",0,50,7,0,0,1,1,15160.807,17732.719,15933.871
"2334",0,31,8,1,0,1,1,15176.481,19604.998,10851.145
"2335",0,34,11,0,0,1,1,15184.318,19210.445,0
"2336",0,46,8,0,0,0,1,15282.281,10048.541,13158.871
"2337",0,20,9,0,0,1,1,15282.281,20614.286,15933.871
"2338",0,30,9,0,0,1,1,15478.208,8866.3594,7877.4194
"2339",0,34,6,0,1,1,1,15478.208,16254.992,16112.903
"2340",0,27,9,0,0,1,1,15478.208,15516.129,16470.968
"2341",0,19,11,1,0,0,1,15587.927,0,10741.935
"2342",0,49,8,0,1,0,1,15674.134,0,1074.1935
"2343",0,31,11,1,0,0,1,15674.134,7093.0876,4316.4677
"2344",0,25,11,1,0,0,1,15674.134,13890.63,6982.2581
"2345",0,23,11,1,0,1,1,15674.134,8866.3594,8414.5161
"2346",0,18,10,0,1,1,1,15674.134,20688.172,10741.935
"2347",0,34,10,1,0,0,1,15674.134,25121.352,12532.258
"2348",0,46,4,0,0,1,1,15674.134,8866.3594,14322.581
"2349",0,46,7,0,0,1,1,15674.134,9605.2227,14680.645
"2350",0,53,6,0,0,1,1,15674.134,14777.266,15217.742
"2351",0,54,7,0,0,1,1,15674.134,18841.014,16112.903
"2352",0,37,9,1,0,1,1,15674.134,19210.445,16112.903
"2353",0,24,9,0,0,1,1,15674.134,36943.164,16112.903
"2354",0,53,6,1,0,1,1,15674.134,9974.6544,16112.903
"2355",0,21,10,0,0,1,1,15674.134,20141.413,16112.903
"2356",0,35,10,1,0,1,1,15674.134,23643.625,16470.968
"2357",0,54,2,1,0,1,1,15674.134,18096.24,16990.161
"2358",0,43,10,0,0,1,1,15674.134,19709.917,17903.226
"2359",0,46,8,0,0,1,1,15674.134,17732.719,17903.226
"2360",0,35,11,1,0,1,1,15674.134,0,17903.226
"2361",0,50,8,0,0,1,1,15674.134,17437.174,18109.113
"2362",0,47,10,0,0,1,1,15674.134,22165.899,19693.548
"2363",0,47,10,0,0,1,1,15674.134,22165.899,19693.548
"2364",0,21,9,0,0,1,1,15674.134,1773.2719,19693.548
"2365",0,18,10,0,0,1,1,15674.134,24973.579,21483.871
"2366",0,37,8,0,0,1,1,15674.134,36943.164,26317.742
"2367",0,41,7,1,0,1,1,15674.134,11082.949,32225.806
"2368",0,31,11,0,0,1,1,15870.061,17732.719,15602.661
"2369",0,35,10,0,0,1,1,15921.002,16606.691,16148.71
"2370",0,51,8,1,0,1,1,15987.617,0,5800.6452
"2371",0,30,7,1,0,1,1,15995.454,13151.767,15387.823
"2372",0,30,11,0,0,1,1,16065.988,23052.535,17989.161
"2373",0,30,11,0,0,1,1,16065.988,23052.535,17989.161
"2374",0,53,4,1,0,1,1,16142.399,0,984.67742
"2375",0,24,10,0,0,1,1,16144.358,22904.762,20767.742
"2376",0,48,8,1,0,1,1,16261.914,5172.043,11637.097
"2377",0,48,8,1,0,1,1,16261.914,5172.043,11637.097
"2378",0,47,6,1,0,1,1,16261.914,14260.061,14412.097
"2379",0,45,4,0,1,1,1,16261.914,28076.805,28108.065
"2380",0,47,8,1,0,1,1,16301.1,17732.719,17129.806
"2381",0,47,8,1,0,1,1,16301.1,17732.719,17129.806
"2382",0,31,11,1,0,1,1,16453.923,14777.266,19693.548
"2383",0,46,8,0,0,1,1,16457.841,16254.992,16112.903
"2384",0,22,11,0,0,0,1,16653.768,0,3759.6774
"2385",0,21,11,0,0,1,1,16653.768,10344.086,13427.419
"2386",0,33,10,0,0,1,1,16653.768,12560.676,16112.903
"2387",0,28,9,0,0,1,1,16653.768,17957.333,17158.452
"2388",0,20,10,0,0,1,1,16849.695,17880.492,11995.161
"2389",0,47,11,0,0,1,1,16928.065,17732.719,15409.306
"2390",0,23,11,0,0,1,1,17045.621,5910.9063,11986.21
"2391",0,35,10,1,0,0,1,17045.621,16846.083,14322.581
"2392",0,25,7,1,0,0,1,17045.621,11821.813,16137.968
"2393",0,23,11,1,0,1,1,17116.155,8866.3594,10741.935
"2394",0,31,8,0,0,1,1,17241.548,16210.661,15754.839
"2395",0,55,8,1,0,1,1,17241.548,16254.992,17903.226
"2396",0,33,11,1,0,1,1,17370.859,14753.622,15844.355
"2397",0,31,9,1,0,0,1,17437.475,11326.774,13427.419
"2398",0,34,7,0,0,0,1,17619.686,19432.104,20481.29
"2399",0,22,11,0,0,1,1,17633.401,13299.539,0
"2400",0,21,9,0,0,1,1,17633.401,3250.9985,3202.8871
"2401",0,42,8,1,0,0,1,17633.401,0,10562.903
"2402",0,46,10,0,1,1,1,17633.401,5910.9063,10741.935
"2403",0,23,9,1,0,1,1,17633.401,14777.266,12532.258
"2404",0,33,8,0,0,1,1,17633.401,22165.899,12890.323
"2405",0,43,11,1,0,1,1,17633.401,17732.719,14322.581
"2406",0,43,11,1,0,1,1,17633.401,17732.719,14322.581
"2407",0,29,8,0,0,1,1,17633.401,11821.813,16112.903
"2408",0,35,9,0,0,1,1,17633.401,17732.719,16112.903
"2409",0,50,9,1,0,1,1,17633.401,16254.992,16112.903
"2410",0,18,9,0,0,1,1,17633.401,17584.946,16112.903
"2411",0,44,11,0,0,1,1,17633.401,14555.607,16470.968
"2412",0,34,6,0,0,1,1,17633.401,4876.4977,17903.226
"2413",0,26,8,0,0,1,1,17633.401,886.63594,18440.323
"2414",0,47,10,0,0,1,1,17633.401,30884.485,19693.548
"2415",0,25,11,1,0,1,1,17633.401,26599.078,21483.871
"2416",0,44,8,1,0,1,1,17633.401,19210.445,21483.871
"2417",0,36,10,1,0,0,1,17633.401,17732.719,21483.871
"2418",0,40,2,1,0,1,1,17645.157,8866.3594,13427.419
"2419",0,46,11,0,0,1,1,17684.342,19210.445,16112.903
"2420",0,44,5,1,0,1,1,17688.261,19210.445,17903.226
"2421",0,38,9,0,0,1,1,17829.328,20688.172,7877.4194
"2422",0,54,11,0,0,1,1,17829.328,18102.151,15754.839
"2423",0,32,8,0,0,1,1,17829.328,20688.172,21483.871
"2424",0,23,10,0,0,1,1,17829.328,23643.625,21483.871
"2425",0,46,11,1,0,1,1,17868.513,13326.138,17903.226
"2426",0,44,11,1,0,1,1,17929.251,19210.445,18588.919
"2427",0,41,10,1,0,1,1,18025.255,21427.035,17366.129
"2428",0,44,8,0,0,1,1,18025.255,28076.805,18798.387
"2429",0,36,11,1,0,1,1,18025.255,26599.078,21483.871
"2430",0,23,8,0,0,1,1,18221.181,12117.358,25073.468
"2431",0,20,9,0,0,1,1,18285.837,23643.625,20767.742
"2432",0,46,3,1,0,1,1,18319.145,19949.309,14322.581
"2433",0,36,10,1,0,1,1,18417.108,22165.899,16112.903
"2434",0,40,10,0,0,1,1,18417.108,20688.172,17903.226
"2435",0,40,10,0,0,1,1,18417.108,20688.172,17903.226
"2436",0,27,8,1,0,1,1,18417.108,31032.258,22916.129
"2437",0,24,11,1,0,0,1,18613.035,31032.258,20230.645
"2438",0,34,11,1,0,1,1,18808.961,14777.266,17903.226
"2439",0,47,10,0,0,1,1,19004.888,21722.581,17903.226
"2440",0,47,10,0,0,1,1,19004.888,21722.581,17903.226
"2441",0,49,4,0,0,1,1,19200.815,2955.4531,7161.2903
"2442",0,35,9,0,0,1,1,19200.815,8866.3594,17706.29
"2443",0,33,9,1,0,1,1,19396.741,19210.445,16112.903
"2444",0,51,11,0,0,1,1,19592.668,26599.078,6982.2581
"2445",0,33,10,0,0,1,1,19592.668,26599.078,10741.935
"2446",0,20,7,1,0,1,1,19592.668,14777.266,11637.097
"2447",0,36,8,0,1,1,1,19592.668,16993.856,11995.161
"2448",0,36,8,0,1,1,1,19592.668,16993.856,11995.161
"2449",0,28,11,1,0,1,1,19592.668,7130.0307,12890.323
"2450",0,44,6,1,0,1,1,19592.668,5615.361,14322.581
"2451",0,22,10,0,0,1,1,19592.668,0,15217.742
"2452",0,50,10,0,0,1,1,19592.668,29554.531,15933.871
"2453",0,52,9,0,0,1,1,19592.668,24045.567,16112.903
"2454",0,25,5,1,0,1,1,19592.668,28076.805,16650
"2455",0,52,8,0,0,1,1,19592.668,17289.401,17903.226
"2456",0,38,8,0,0,1,1,19592.668,30207.687,17903.226
"2457",0,53,7,0,0,1,1,19592.668,22165.899,19693.548
"2458",0,38,8,0,0,1,1,19592.668,23643.625,19693.548
"2459",0,38,8,0,0,1,1,19592.668,23643.625,19693.548
"2460",0,22,11,0,0,1,1,19592.668,27929.032,20588.71
"2461",0,41,9,0,0,1,1,19592.668,20303.963,21483.871
"2462",0,30,11,1,0,1,1,19592.668,22165.899,24547.113
"2463",0,24,10,0,0,1,1,19592.668,29554.531,25064.516
"2464",0,43,6,1,0,1,1,19912.029,20688.172,16112.903
"2465",0,55,6,1,0,1,1,19962.969,14777.266,26854.839
"2466",0,27,7,0,0,1,1,19984.521,31032.258,20409.677
"2467",0,23,10,0,0,1,1,19984.521,17732.719,21483.871
"2468",0,53,10,0,0,1,1,19984.521,4433.1797,21483.871
"2469",0,48,8,0,0,1,1,19984.521,19210.445,21483.871
"2470",0,53,10,1,0,1,1,20062.892,13299.539,15502.403
"2471",0,50,7,0,0,1,1,20180.448,0,14322.581
"2472",0,40,11,1,0,1,1,20278.411,19210.445,16112.903
"2473",0,50,7,1,0,1,1,20384.212,17732.719,17008.065
"2474",0,38,9,1,0,1,1,20388.13,16254.992,22407.677
"2475",0,52,5,0,0,1,1,20572.301,19210.445,16112.903
"2476",0,36,10,0,0,1,1,20572.301,14481.72,17366.129
"2477",0,40,11,0,0,1,1,20572.301,27485.714,21483.871
"2478",0,38,11,0,0,1,1,20572.301,19210.445,21483.871
"2479",0,41,8,0,0,1,1,20572.301,19633.075,22379.032
"2480",0,43,11,0,0,1,1,20629.12,26599.078,31330.645
"2481",0,46,10,0,0,1,1,20944.562,21131.49,21338.855
"2482",0,53,8,0,0,1,1,20964.155,23195.874,22033.5
"2483",0,25,10,0,0,1,1,20964.155,23495.853,23632.258
"2484",0,44,10,1,0,1,1,20993.544,25068.154,19190.468
"2485",0,44,10,1,0,1,1,20993.544,25068.154,19190.468
"2486",0,37,8,0,0,1,1,21481.401,23643.625,14322.581
"2487",0,34,10,1,0,1,1,21551.935,18471.582,10083.097
"2488",0,46,11,0,0,1,1,21551.935,13299.539,16112.903
"2489",0,48,6,1,0,1,1,21551.935,17732.719,16112.903
"2490",0,42,10,0,0,1,1,21551.935,22165.899,18798.387
"2491",0,55,10,0,0,1,1,21551.935,14777.266,19693.548
"2492",0,39,9,0,0,1,1,21551.935,20688.172,19693.548
"2493",0,41,10,1,0,1,1,21551.935,25121.352,20767.742
"2494",0,33,8,1,0,1,1,21551.935,27485.714,22379.032
"2495",0,22,10,1,0,1,1,21551.935,31032.258,25064.516
"2496",0,25,8,0,0,1,1,21551.935,25121.352,25959.677
"2497",0,54,9,1,0,0,1,21551.935,33987.711,30435.484
"2498",0,49,8,0,0,0,1,21551.935,44331.797,36316.694
"2499",0,35,10,0,0,1,1,21583.283,22756.989,23847.097
"2500",0,43,9,0,0,1,1,21630.305,11821.813,11565.484
"2501",0,39,7,0,0,1,1,21712.595,23643.625,24065.516
"2502",0,47,10,0,1,1,1,21943.788,19210.445,18977.419
"2503",0,51,10,0,0,1,1,21943.788,25860.215,23274.194
"2504",0,51,10,0,0,1,1,21943.788,25860.215,23274.194
"2505",0,49,5,0,1,1,1,22041.752,20392.627,23274.194
"2506",0,48,11,0,0,1,1,22178.9,16254.992,19693.548
"2507",0,48,11,0,0,1,1,22178.9,16254.992,19693.548
"2508",0,30,10,1,0,1,1,22335.642,121173.58,0
"2509",0,31,9,0,0,1,1,22531.568,0,21483.871
"2510",0,28,9,0,0,1,1,22727.495,22904.762,20767.742
"2511",0,49,10,0,0,1,1,22727.495,24086.943,23095.161
"2512",0,48,10,0,0,1,1,22727.495,27042.396,26854.839
"2513",0,49,9,0,0,1,1,22727.495,29554.531,30435.484
"2514",0,49,4,1,0,1,1,22968.485,22165.899,28645.161
"2515",0,32,10,0,0,1,1,23025.303,33987.711,21483.871
"2516",0,30,11,0,0,1,1,23119.348,22018.126,20051.613
"2517",0,47,10,0,0,1,1,23236.904,35364.952,17903.226
"2518",0,31,10,0,0,1,1,23315.275,15220.584,2467.0645
"2519",0,48,10,0,0,1,1,23511.202,0,2864.5161
"2520",0,28,11,0,0,1,1,23511.202,21796.467,5370.9677
"2521",0,33,10,1,0,1,1,23511.202,18471.582,12532.258
"2522",0,52,8,1,0,0,1,23511.202,7093.0876,15217.742
"2523",0,53,5,0,0,1,1,23511.202,20215.3,17903.226
"2524",0,42,6,0,0,1,1,23511.202,23643.625,17903.226
"2525",0,42,6,0,0,1,1,23511.202,23643.625,17903.226
"2526",0,42,6,0,0,1,1,23511.202,23643.625,17903.226
"2527",0,42,8,0,0,1,1,23511.202,26569.524,18798.387
"2528",0,30,9,0,0,1,1,23511.202,26599.078,19441.113
"2529",0,36,7,1,0,1,1,23511.202,13299.539,21483.871
"2530",0,54,8,0,0,1,1,23511.202,19210.445,21483.871
"2531",0,42,9,0,0,1,1,23511.202,26303.533,21841.935
"2532",0,51,8,1,0,1,1,23511.202,23643.625,23274.194
"2533",0,24,10,0,0,1,1,23511.202,29678.661,25062.726
"2534",0,23,10,0,0,1,1,23511.202,25121.352,25064.516
"2535",0,50,8,0,0,1,1,23511.202,26155.76,25243.548
"2536",0,51,11,0,0,1,1,23511.202,27190.169,25780.645
"2537",0,51,8,0,0,1,1,23511.202,22165.899,26407.258
"2538",0,51,8,0,0,1,1,23511.202,27337.942,27019.548
"2539",0,30,10,0,0,1,1,23511.202,28047.25,28645.161
"2540",0,52,11,0,0,1,1,23568.02,0,0
"2541",0,50,8,1,0,1,1,23707.128,31032.258,28913.71
"2542",0,29,10,0,0,1,1,23711.047,13299.539,26854.839
"2543",0,48,9,0,0,1,1,23859.951,26968.51,25064.516
"2544",0,30,9,0,0,1,1,23903.055,23791.398,23900.806
"2545",0,37,8,0,0,1,1,24098.982,23145.631,22823.032
"2546",0,28,11,0,0,1,1,24098.982,35465.438,24169.355
"2547",0,44,11,1,0,1,1,24294.908,29554.531,35806.452
"2548",0,44,11,1,0,1,1,24294.908,29554.531,35806.452
"2549",0,54,3,0,0,1,1,24530.02,30549.041,19514.516
"2550",0,52,9,0,0,1,1,24627.984,19210.445,25064.516
"2551",0,35,9,1,0,1,1,24686.762,20392.627,16829.032
"2552",0,32,10,0,0,1,1,24686.762,22904.762,27033.871
"2553",0,47,7,0,0,1,1,24784.725,25860.215,23811.29
"2554",0,30,11,0,0,1,1,24882.688,33248.848,26854.839
"2555",0,49,6,0,0,1,1,25274.542,29111.214,21841.935
"2556",0,48,8,0,0,1,1,25470.468,13299.539,0
"2557",0,32,9,0,0,1,1,25470.468,24803.641,1432.2581
"2558",0,44,6,0,0,1,1,25470.468,11821.813,7619.6129
"2559",0,48,8,0,1,1,1,25470.468,23643.625,16112.903
"2560",0,52,7,1,0,0,1,25470.468,25121.352,17903.226
"2561",0,49,11,0,0,1,1,25470.468,481.73886,19693.548
"2562",0,38,9,0,0,1,1,25470.468,47287.25,21483.871
"2563",0,46,8,1,0,1,1,25470.468,11390.316,21483.871
"2564",0,40,8,0,0,1,1,25470.468,16254.992,21483.871
"2565",0,44,3,1,0,1,1,25470.468,26599.078,21483.871
"2566",0,40,10,1,0,0,1,25470.468,20688.172,23274.194
"2567",0,26,8,1,0,1,1,25470.468,23643.625,23274.194
"2568",0,49,11,0,0,1,1,25470.468,25121.352,25064.516
"2569",0,51,11,0,0,1,1,25470.468,26599.078,25064.516
"2570",0,44,8,0,0,1,1,25470.468,25860.215,26854.839
"2571",0,47,8,0,0,1,1,25707.54,19062.673,25064.516
"2572",0,49,8,0,0,1,1,25862.322,16254.992,22916.129
"2573",0,40,8,0,0,1,1,25862.322,26155.76,26138.71
"2574",0,48,10,0,0,0,1,26058.248,33043.444,26854.839
"2575",0,35,9,1,0,1,1,26134.66,26599.078,24169.355
"2576",0,44,6,0,1,1,1,26450.102,0,3580.6452
"2577",0,42,11,0,0,1,1,26450.102,23327.392,22379.032
"2578",0,31,8,0,0,1,1,26450.102,26953.733,32225.806
"2579",0,46,11,0,0,1,1,26841.955,36943.164,29361.29
"2580",0,51,10,1,0,1,1,27037.882,26894.624,21483.871
"2581",0,50,8,0,0,0,1,27084.904,26599.078,21125.806
"2582",0,46,11,0,0,1,1,27429.735,16993.856,9846.7742
"2583",0,51,10,1,0,1,1,27429.735,24382.488,25064.516
"2584",0,41,7,1,0,1,1,27429.735,14777.266,26708.032
"2585",0,39,8,1,0,1,1,27429.735,28076.805,26854.839
"2586",0,48,10,1,0,1,1,27429.735,29554.531,30435.484
"2587",0,48,10,1,0,1,1,27429.735,29554.531,30435.484
"2588",0,50,10,0,0,1,1,27429.735,33987.711,32225.806
"2589",0,49,6,1,0,1,1,27429.735,32509.985,34016.129
"2590",0,49,8,0,0,1,1,27482.635,27337.942,25064.516
"2591",0,47,7,0,0,1,1,27821.589,28925.02,27929.032
"2592",0,42,9,0,0,1,1,28017.515,26377.419,23453.226
"2593",0,42,9,0,0,1,1,28017.515,26377.419,23453.226
"2594",0,45,10,0,0,1,1,28017.515,36943.164,32225.806
"2595",0,55,10,0,0,1,1,28330.998,28815.668,28602.194
"2596",0,40,11,0,0,1,1,28409.369,13299.539,12532.258
"2597",0,48,8,0,0,1,1,28409.369,28076.805,26317.742
"2598",0,36,10,0,1,1,1,28409.369,39159.754,28645.161
"2599",0,46,9,1,0,1,1,28605.295,41376.344,32225.806
"2600",0,46,10,0,0,1,1,28765.955,25676.977,19514.516
"2601",0,45,9,1,0,1,1,28863.919,36943.164,26854.839
"2602",0,49,7,0,0,1,1,29247.935,21341.327,20767.742
"2603",0,37,10,0,0,1,1,29369.409,39898.618,27750
"2604",0,48,9,0,0,1,1,29389.002,23052.535,19693.548
"2605",0,37,11,1,0,1,1,29389.002,13063.103,21483.871
"2606",0,28,10,0,0,1,1,29389.002,22904.762,23274.194
"2607",0,36,11,1,0,0,1,29389.002,45809.524,25982.952
"2608",0,40,11,0,0,1,1,29389.002,31032.258,26407.258
"2609",0,44,10,0,0,1,1,29389.002,23643.625,26854.839
"2610",0,47,10,1,0,1,1,29389.002,0,26854.839
"2611",0,47,10,1,0,1,1,29389.002,0,26854.839
"2612",0,30,11,0,1,1,1,29389.002,36943.164,26854.839
"2613",0,33,10,0,0,1,1,29389.002,36499.846,28645.161
"2614",0,48,9,0,0,1,1,29389.002,31032.258,32225.806
"2615",0,19,11,1,0,0,1,29725.996,9457.4501,8806.5968
"2616",0,38,9,0,0,1,1,29976.782,47287.25,25064.516
"2617",0,42,9,0,0,0,1,30368.635,35465.438,19693.548
"2618",0,32,10,1,0,1,1,30930.945,38125.346,35806.452
"2619",0,55,11,0,0,1,1,31048.501,28076.805,31053.145
"2620",0,37,11,0,0,1,1,31250.305,36943.164,26854.839
"2621",0,21,10,0,0,1,1,31348.269,44331.797,10741.935
"2622",0,51,11,1,0,1,1,31348.269,26007.988,21483.871
"2623",0,42,6,1,0,1,1,31348.269,20688.172,28645.161
"2624",0,42,5,1,0,1,1,31348.269,23643.625,32225.806
"2625",0,52,11,0,0,1,1,31348.269,28076.805,33120.968
"2626",0,45,5,0,0,1,1,31348.269,31477.054,37596.774
"2627",0,49,8,0,0,1,1,31348.269,38420.891,37596.774
"2628",0,48,8,0,0,1,1,31510.888,28076.805,35795.71
"2629",0,48,8,0,0,1,1,31510.888,28076.805,35795.71
"2630",0,55,7,1,0,1,1,32504.236,31918.894,26854.839
"2631",0,55,7,1,0,1,1,32504.236,31918.894,26854.839
"2632",0,47,11,0,0,1,1,32719.756,36943.164,30435.484
"2633",0,51,8,0,0,1,1,33111.609,32362.212,27750
"2634",0,54,11,0,0,1,1,33158.631,36943.164,32225.806
"2635",0,42,9,0,0,1,1,33221.328,33987.711,32225.806
"2636",0,42,9,0,0,1,1,33221.328,33987.711,32225.806
