internet,male,age,age2,log_expense,Edu_years,caucasian,employed,tvcable,bussines,studying,children,numpeople,single,strat2,strat3,strat4,strat5,strat6
1,1,47,2209,5.910171055,6,0,1,0,0,1,6,8,0,1,0,0,0,0
0,0,45,2025,5.188852997,12,0,0,0,0,0,0,2,1,1,0,0,0,0
0,1,50,2500,5.64083806,12,0,1,1,0,1,2,4,0,1,0,0,0,0
0,1,58,3364,5.545527852,6,1,0,1,0,0,1,6,0,1,0,0,0,0
0,1,42,1764,5.545527852,6,0,1,1,0,0,1,3,0,1,0,0,0,0
0,1,33,1089,5.545527852,12,0,1,0,0,0,1,3,0,1,0,0,0,0
1,1,52,2704,6.015531501,0,0,1,0,0,1,2,7,0,1,0,0,0,0
0,1,41,1681,6.708678681,12,0,1,1,1,1,1,3,0,0,1,0,0,0
1,0,53,2809,6.238675032,12,0,1,1,0,1,2,4,1,0,1,0,0,0
0,1,82,6724,6.015531501,6,0,0,1,0,0,0,2,0,0,1,0,0,0
0,1,74,5476,4.852380671,6,0,0,1,0,0,0,2,0,0,1,0,0,0
1,1,54,2916,5.545527852,6,0,0,1,1,1,1,8,0,1,0,0,0,0
0,0,58,3364,5.545527852,0,0,0,0,0,1,0,5,1,1,0,0,0,0
0,1,23,529,5.32238432,12,0,1,1,0,1,2,4,0,0,1,0,0,0
0,1,56,3136,5.807892188,6,0,1,1,0,1,0,5,0,1,0,0,0,0
0,0,51,2601,5.693947907,6,0,1,0,0,0,1,4,0,1,0,0,0,0
0,1,41,1681,5.867611426,6,1,1,0,1,1,4,6,0,1,0,0,0,0
0,0,45,2025,6.015531501,12,0,0,0,0,1,0,5,1,1,0,0,0,0
0,1,24,576,5.88200015,12,0,0,0,0,0,1,3,0,1,0,0,0,0
0,0,34,1156,4.118411548,6,0,1,0,0,1,0,3,1,1,0,0,0,0
1,0,34,1156,6.015531501,6,0,1,1,1,1,2,3,1,1,0,0,0,0
0,1,78,6084,5.462146275,6,0,0,0,0,0,0,3,0,1,0,0,0,0
0,1,59,3481,4.57794384,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0,1,64,4096,5.03470228,0,0,0,0,0,0,1,5,0,0,0,0,0,0
0,1,24,576,5.130012495,6,0,1,0,0,0,1,3,0,0,0,0,0,0
0,1,30,900,5.462146275,6,0,1,0,0,1,3,5,0,0,0,0,0,0
0,0,51,2601,5.440167388,0,0,1,1,1,1,1,3,1,0,0,0,0,0
0,0,23,529,5.545527852,6,0,1,0,0,1,2,4,1,0,0,0,0,0
0,1,82,6724,5.727849461,6,0,0,0,0,1,4,13,0,1,0,0,0,0
0,0,52,2704,5.64083806,6,0,0,0,0,1,1,3,1,1,0,0,0,0
0,1,26,676,5.64083806,12,0,1,0,0,0,1,3,0,1,0,0,0,0
0,1,45,2025,6.133314569,0,0,1,1,0,1,1,5,0,1,0,0,0,0
1,1,39,1521,5.727849461,6,0,1,1,0,1,2,4,0,1,0,0,0,0
0,1,76,5776,5.88200015,6,0,0,0,0,0,0,2,0,0,1,0,0,0
0,0,74,5476,6.238675032,12,0,0,0,0,0,0,1,1,0,1,0,0,0
0,0,68,4624,5.472957203,0,0,0,1,0,0,0,1,1,0,1,0,0,0
0,1,34,1156,5.545527852,12,0,1,1,0,0,0,2,0,1,0,0,0,0
0,1,50,2500,5.545527852,0,0,1,0,0,0,0,1,1,1,0,0,0,0
0,1,34,1156,5.807892188,12,0,1,1,0,1,2,4,0,1,0,0,0,0
0,0,69,4761,5.545527852,0,0,0,0,0,0,0,1,1,1,0,0,0,0
0,1,26,676,6.133314569,6,0,1,1,0,1,1,3,0,1,0,0,0,0
0,1,36,1296,5.807892188,12,0,1,1,0,1,2,4,0,1,0,0,0,0
0,1,42,1764,5.504705934,12,0,1,1,0,1,3,5,0,1,0,0,0,0
0,0,58,3364,5.32238432,6,0,0,0,0,1,1,4,1,1,0,0,0,0
0,1,67,4489,5.88200015,0,0,0,1,0,1,0,6,0,1,0,0,0,0
0,1,59,3481,5.727849461,0,0,1,1,1,0,0,3,0,1,0,0,0,0
0,1,45,2025,5.188852997,6,0,0,1,0,1,1,3,0,1,0,0,0,0
0,1,24,576,6.644140154,17,0,1,1,0,1,0,4,1,0,1,0,0,0
0,0,69,4761,5.88200015,12,0,0,1,0,0,0,4,0,0,1,0,0,0
0,0,35,1225,5.727849461,15,0,1,1,0,0,0,3,1,0,1,0,0,0
1,1,47,2209,6.644140154,12,0,1,1,0,1,1,4,0,0,1,0,0,0
0,1,47,2209,4.852380671,6,0,0,0,0,0,0,1,1,0,1,0,0,0
0,1,85,7225,5.545527852,0,0,0,0,0,0,0,2,0,0,1,0,0,0
0,1,43,1849,6.575147344,6,0,1,1,0,0,0,5,1,0,1,0,0,0
1,1,41,1681,6.238675032,6,0,1,1,0,1,2,6,0,0,1,0,0,0
0,1,40,1600,6.931822232,6,0,1,1,0,0,1,3,0,1,0,0,0,0
0,1,30,900,6.015531501,12,0,1,1,0,1,3,6,0,0,1,0,0,0
0,1,75,5625,5.545527852,0,0,0,0,0,1,2,5,0,1,0,0,0,0
0,1,28,784,6.015531501,6,0,0,0,0,0,0,3,0,0,1,0,0,0
0,1,52,2704,6.238675032,15,0,1,1,1,0,0,3,0,0,1,0,0,0
0,1,60,3600,6.015531501,0,0,0,0,0,1,1,11,0,0,1,0,0,0
0,0,69,4761,6.133314569,12,0,0,0,0,0,0,3,1,0,1,0,0,0
1,1,40,1600,6.238675032,15,0,1,1,0,1,3,5,0,0,1,0,0,0
0,1,87,7569,6.133314569,6,0,0,0,0,0,0,5,1,0,1,0,0,0
0,0,58,3364,5.545527852,6,0,0,1,0,1,1,4,1,0,1,0,0,0
0,0,68,4624,4.852380671,0,0,0,0,0,0,0,1,1,0,1,0,0,0
0,0,32,1024,5.32238432,17,0,1,1,0,1,1,2,1,0,1,0,0,0
0,1,43,1849,5.727849461,12,0,1,1,1,1,2,4,0,0,1,0,0,0
1,1,20,400,5.32238432,12,0,1,0,0,0,0,3,1,1,0,0,0,0
1,0,65,4225,5.88200015,0,0,0,1,0,1,0,4,1,1,0,0,0,0
0,1,27,729,5.32238432,12,0,1,0,0,0,0,2,0,1,0,0,0,0
0,1,72,5184,5.545527852,6,0,0,0,0,0,0,3,1,1,0,0,0,0
0,1,54,2916,5.95099296,12,0,1,0,0,1,2,4,0,0,1,0,0,0
1,0,74,5476,5.88200015,6,0,0,1,0,0,0,4,1,0,1,0,0,0
1,1,71,5041,6.420996641,6,0,0,1,0,1,0,7,0,0,1,0,0,0
0,0,71,5041,5.727849461,0,0,0,1,0,1,0,5,1,0,1,0,0,0
0,1,36,1296,6.238675032,12,0,1,1,0,0,0,6,1,0,1,0,0,0
0,0,40,1600,6.644140154,6,0,0,1,0,1,2,5,1,0,1,0,0,0
0,0,28,784,6.015531501,12,0,1,1,0,0,1,4,0,0,1,0,0,0
0,1,44,1936,5.88200015,12,0,1,1,0,1,1,3,0,0,1,0,0,0
1,0,52,2704,5.727849461,15,0,1,1,0,0,0,2,1,0,1,0,0,0
1,1,33,1089,6.015531501,12,0,1,1,0,1,2,4,0,0,1,0,0,0
0,1,57,3249,6.133314569,12,0,1,1,0,0,0,3,0,0,1,0,0,0
0,1,39,1521,6.238675032,6,0,1,1,0,1,3,6,0,0,1,0,0,0
0,1,52,2704,6.015531501,6,0,1,1,0,0,1,5,0,0,1,0,0,0
0,0,42,1764,6.015531501,12,0,1,1,0,0,1,4,1,0,1,0,0,0
0,1,41,1681,6.644140154,15,0,1,0,0,1,1,4,0,0,1,0,0,0
1,1,46,2116,6.238675032,6,0,1,1,0,1,2,4,0,0,1,0,0,0
0,1,65,4225,5.88200015,15,1,0,1,0,1,0,5,0,0,1,0,0,0
0,1,19,361,5.88200015,12,0,1,0,0,0,1,3,0,0,1,0,0,0
0,1,45,2025,5.545527852,6,0,1,1,0,1,1,3,0,0,1,0,0,0
0,0,54,2916,6.133314569,6,1,0,1,0,1,1,4,1,0,1,0,0,0
1,0,46,2116,6.015531501,12,0,1,1,0,1,0,5,1,0,1,0,0,0
0,1,28,784,6.133314569,12,0,1,1,0,0,0,2,1,0,1,0,0,0
0,0,61,3721,5.464317831,0,0,0,1,0,0,0,2,1,1,0,0,0,0
0,0,67,4489,5.727849461,6,0,0,1,0,0,0,1,1,0,1,0,0,0
1,0,47,2209,5.88200015,12,0,0,1,0,1,0,3,0,0,1,0,0,0
1,1,39,1521,5.823159646,6,0,1,1,0,1,0,3,0,0,1,0,0,0
0,0,41,1681,6.208215892,12,0,1,1,0,1,3,5,1,0,1,0,0,0
0,0,48,2304,5.590501303,12,0,1,1,0,1,0,2,1,0,1,0,0,0
1,0,38,1444,6.238675032,12,0,0,1,0,1,3,4,1,0,1,0,0,0
0,1,81,6561,6.238675032,12,0,0,1,0,0,0,3,0,0,1,0,0,0
0,1,61,3721,6.238675032,12,0,0,1,0,0,0,2,0,0,1,0,0,0
0,0,64,4096,6.238675032,0,0,0,0,1,0,0,4,1,0,1,0,0,0
0,1,32,1024,5.727849461,12,0,0,1,0,1,1,4,0,0,1,0,0,0
0,1,46,2116,6.015531501,6,0,1,1,0,0,1,5,0,0,1,0,0,0
0,1,44,1936,6.238675032,12,0,1,1,0,0,0,5,1,0,1,0,0,0
0,1,85,7225,6.238675032,6,1,0,1,0,0,0,3,0,0,1,0,0,0
0,0,50,2500,6.015531501,12,0,0,1,0,1,1,4,1,0,1,0,0,0
0,1,73,5329,5.545527852,0,0,0,1,0,0,0,1,1,0,1,0,0,0
0,0,84,7056,5.545527852,6,1,0,1,0,0,0,2,1,0,1,0,0,0
1,1,49,2401,5.440167388,0,0,1,1,0,1,2,4,0,0,1,0,0,0
0,1,56,3136,5.95099296,6,0,1,1,0,0,1,4,0,0,1,0,0,0
1,1,47,2209,5.88200015,12,0,1,1,1,1,2,4,0,0,1,0,0,0
0,0,20,400,5.32238432,12,0,1,1,0,0,0,3,1,0,1,0,0,0
0,0,33,1089,6.238675032,6,0,0,1,0,1,1,2,1,1,0,0,0,0
0,1,47,2209,5.130012495,6,0,0,0,0,0,0,1,1,1,0,0,0,0
0,1,43,1849,5.88200015,6,0,1,1,0,1,0,2,0,0,1,0,0,0
0,0,76,5776,5.88200015,0,0,0,1,0,1,2,6,1,0,1,0,0,0
1,0,46,2116,5.64083806,17,0,1,1,0,1,0,3,1,0,1,0,0,0
0,0,62,3844,5.03470228,12,0,1,0,0,1,1,4,1,1,0,0,0,0
0,0,21,441,4.272562209,6,0,1,1,0,0,1,2,1,1,0,0,0,0
0,1,36,1296,5.03470228,12,0,1,1,0,1,3,5,0,1,0,0,0,0
0,1,38,1444,5.88200015,6,0,1,1,0,0,0,5,1,1,0,0,0,0
0,0,55,3025,4.852380671,0,0,0,0,0,0,0,2,1,1,0,0,0,0
0,0,39,1521,6.015531501,0,0,1,1,0,0,0,3,1,1,0,0,0,0
0,1,60,3600,5.32238432,6,0,1,1,0,1,0,3,0,1,0,0,0,0
0,1,47,2209,5.545527852,12,0,1,0,0,1,2,6,0,1,0,0,0,0
0,0,58,3364,5.545527852,6,0,1,0,0,1,3,5,0,1,0,0,0,0
0,0,25,625,6.015531501,15,0,1,0,0,0,0,2,1,1,0,0,0,0
0,0,29,841,5.88200015,12,0,1,0,0,1,3,5,0,1,0,0,0,0
1,1,71,5041,5.727849461,0,0,1,0,0,0,1,5,0,1,0,0,0,0
0,1,54,2916,5.545527852,15,0,1,0,0,0,1,3,1,1,0,0,0,0
0,0,54,2916,5.32238432,12,0,1,0,1,1,0,3,1,1,0,0,0,0
1,0,58,3364,5.32238432,6,0,0,1,0,0,0,3,1,0,1,0,0,0
0,0,53,2809,6.238675032,6,0,0,0,0,0,1,6,1,0,1,0,0,0
0,0,56,3136,5.545527852,6,0,0,1,0,1,1,3,1,0,1,0,0,0
0,0,33,1089,5.88200015,12,0,1,0,0,1,1,3,1,0,1,0,0,0
0,1,47,2209,5.727849461,12,0,1,0,0,0,0,3,0,0,1,0,0,0
0,1,57,3249,5.545527852,6,0,1,1,0,1,1,4,0,0,1,0,0,0
0,1,25,625,6.133314569,12,0,1,1,0,1,3,5,0,0,1,0,0,0
0,1,71,5041,5.727849461,6,0,0,1,0,1,1,5,0,0,1,0,0,0
0,1,40,1600,5.727849461,12,0,1,0,1,1,3,5,0,0,1,0,0,0
1,1,59,3481,6.644140154,6,0,1,1,0,0,0,7,0,0,1,0,0,0
0,1,65,4225,7.337287308,12,0,0,1,0,1,1,5,0,0,1,0,0,0
0,1,49,2401,5.545527852,6,0,1,1,0,0,0,2,0,0,1,0,0,0
1,1,33,1089,6.015531501,12,0,1,1,0,1,2,5,0,0,1,0,0,0
0,1,72,5184,6.420996641,0,0,0,1,0,1,3,6,1,0,1,0,0,0
0,1,32,1024,6.015531501,0,0,1,1,1,1,2,5,0,0,1,0,0,0
0,1,46,2116,5.545527852,0,0,1,1,0,1,2,4,0,0,1,0,0,0
0,1,65,4225,6.238675032,12,0,1,1,0,0,0,3,0,0,1,0,0,0
0,0,39,1521,5.188852997,12,0,0,1,0,1,2,3,1,1,0,0,0,0
0,0,52,2704,5.545527852,12,0,1,1,0,1,4,7,1,1,0,0,0,0
0,0,59,3481,5.88200015,0,0,0,1,0,0,0,3,1,1,0,0,0,0
0,1,41,1681,5.32238432,6,0,1,0,0,1,4,6,0,1,0,0,0,0
0,0,22,484,5.545527852,12,0,0,1,0,1,0,1,1,0,1,0,0,0
1,0,49,2401,5.32238432,6,0,1,1,0,1,2,5,1,0,1,0,0,0
0,0,33,1089,5.727849461,12,0,0,1,0,1,2,7,0,0,1,0,0,0
0,0,53,2809,5.32238432,12,0,0,1,0,0,0,1,1,1,0,0,0,0
0,0,68,4624,5.727849461,0,0,0,1,0,0,0,2,1,1,0,0,0,0
0,1,38,1444,5.727849461,6,0,1,1,0,1,2,4,0,1,0,0,0,0
0,0,57,3249,5.417694509,6,0,0,1,0,0,0,6,1,1,0,0,0,0
0,0,40,1600,5.440167388,12,0,1,0,0,1,1,2,1,1,0,0,0,0
0,1,42,1764,5.32238432,12,0,1,0,0,0,1,4,0,1,0,0,0,0
0,1,80,6400,5.896184799,6,0,0,1,0,0,0,2,0,1,0,0,0,0
0,1,24,576,6.133314569,12,0,1,0,0,1,0,4,1,1,0,0,0,0
0,0,33,1089,5.32238432,6,0,1,1,0,1,2,5,1,1,0,0,0,0
0,1,44,1936,5.88200015,12,0,1,1,0,1,2,5,0,1,0,0,0,0
0,0,46,2116,6.015531501,6,0,1,0,0,0,0,5,1,1,0,0,0,0
0,0,78,6084,5.32238432,0,0,0,0,0,0,0,1,1,1,0,0,0,0
0,1,74,5476,6.015531501,6,0,0,1,0,0,1,4,0,0,1,0,0,0
1,1,60,3600,5.440167388,6,0,1,1,1,1,0,3,0,0,0,0,0,0
0,0,35,1225,5.727849461,12,0,0,1,0,1,3,8,1,0,0,0,0,0
0,1,72,5184,6.187381804,6,0,0,1,0,1,3,7,0,0,0,0,0,0
0,1,71,5041,5.727849461,6,0,0,1,0,0,0,3,0,0,0,0,0,0
0,1,22,484,5.188852997,12,0,1,1,0,0,1,3,0,0,0,0,0,0
1,1,36,1296,5.545527852,12,0,1,1,0,1,2,4,0,0,0,0,0,0
0,1,68,4624,5.545527852,6,0,0,1,0,0,0,3,0,1,0,0,0,0
0,1,35,1225,5.727849461,0,0,1,1,0,1,2,4,0,1,0,0,0,0
0,1,24,576,5.545527852,12,0,1,1,0,1,1,3,0,0,0,0,0,0
0,1,33,1089,5.693947907,6,0,1,1,1,1,2,4,0,0,0,0,0,0
0,1,80,6400,5.485777904,0,1,0,1,0,1,1,4,0,0,0,0,0,0
0,1,64,4096,5.32238432,6,0,1,1,0,1,2,5,0,0,0,0,0,0
0,1,46,2116,5.32238432,12,0,1,1,0,1,3,5,0,1,0,0,0,0
0,0,52,2704,6.015531501,0,0,1,1,0,0,3,8,1,0,0,0,0,0
0,1,60,3600,5.727849461,12,0,0,0,0,0,1,5,0,0,0,0,0,0
0,1,46,2116,5.88200015,6,0,1,0,0,0,0,2,0,1,0,0,0,0
0,1,29,841,5.88200015,12,0,1,0,0,0,1,3,0,1,0,0,0,0
0,1,48,2304,6.133314569,12,0,0,1,0,1,3,5,0,1,0,0,0,0
0,1,46,2116,6.420996641,6,0,0,1,0,0,0,4,0,0,1,0,0,0
1,1,40,1600,5.88200015,17,0,1,1,0,0,1,3,0,0,0,0,1,0
1,1,46,2116,6.238675032,20,0,1,1,0,1,2,6,0,0,0,0,1,0
0,1,63,3969,6.826461739,15,0,0,1,0,0,0,3,0,0,0,1,0,0
1,1,36,1296,6.644140154,15,0,1,1,0,1,1,3,0,0,0,1,0,0
0,0,76,5776,6.015531501,0,0,0,0,0,0,0,1,1,0,1,0,0,0
1,1,48,2304,6.420996641,12,0,1,1,0,1,1,4,0,1,0,0,0,0
0,1,87,7569,6.015531501,12,0,0,0,0,0,0,4,0,0,1,0,0,0
0,1,70,4900,6.420996641,6,0,0,0,1,0,0,3,0,0,1,0,0,0
0,1,44,1936,6.238675032,20,0,1,1,1,1,2,4,0,0,1,0,0,0
1,0,60,3600,6.644140154,12,0,0,1,0,1,2,8,1,1,0,0,0,0
1,0,33,1089,6.187381804,6,0,0,1,0,0,0,5,0,1,0,0,0,0
1,1,66,4356,6.420996641,12,0,0,1,0,1,2,4,0,0,1,0,0,0
0,1,59,3481,5.64083806,6,0,0,0,0,0,0,4,0,0,0,1,0,0
0,0,67,4489,5.727849461,6,0,0,1,0,1,2,8,1,1,0,0,0,0
0,0,58,3364,5.440167388,0,0,0,1,0,1,0,3,1,1,0,0,0,0
0,0,67,4489,6.015531501,0,0,0,1,0,1,6,10,1,1,0,0,0,0
0,0,39,1521,5.727849461,17,0,1,1,0,1,1,3,0,1,0,0,0,0
1,0,46,2116,5.545527852,12,0,1,1,0,1,0,2,1,1,0,0,0,0
0,1,79,6241,6.133314569,0,0,0,1,0,1,0,6,0,1,0,0,0,0
0,0,50,2500,5.188852997,6,0,0,1,0,1,1,2,1,1,0,0,0,0
0,0,39,1521,5.727849461,12,0,1,0,0,1,2,4,1,1,0,0,0,0
1,1,32,1024,6.015531501,6,0,1,1,0,0,0,3,1,1,0,0,0,0
0,1,36,1296,5.03470228,0,0,1,1,0,1,0,4,0,1,0,0,0,0
0,1,74,5476,5.88200015,0,0,0,1,0,1,1,3,1,1,0,0,0,0
1,0,40,1600,5.727849461,12,0,1,1,0,1,1,4,1,1,0,0,0,0
0,1,51,2601,5.462146275,0,0,1,1,0,1,1,2,1,1,0,0,0,0
1,0,48,2304,5.440167388,6,0,0,1,0,0,0,3,1,1,0,0,0,0
0,1,47,2209,5.658856585,6,0,1,0,0,1,1,3,0,0,1,0,0,0
1,1,74,5476,6.238675032,12,0,0,1,0,0,0,4,0,0,1,0,0,0
0,0,74,5476,6.015531501,6,0,0,0,0,0,0,4,1,0,1,0,0,0
0,1,42,1764,6.015531501,17,0,1,0,1,1,0,6,1,0,1,0,0,0
0,0,50,2500,6.501039354,12,0,1,1,0,1,1,6,1,0,1,0,0,0
1,1,31,961,6.133314569,12,0,1,1,0,0,0,2,0,0,0,1,0,0
1,1,30,900,6.931822232,17,0,1,1,0,1,2,4,0,0,0,1,0,0
0,0,41,1681,5.727849461,15,0,1,1,1,0,0,2,1,0,1,0,0,0
1,0,70,4900,5.271091021,6,0,0,0,0,0,0,2,1,0,1,0,0,0
0,1,28,784,6.333985241,12,0,1,1,0,0,1,3,0,0,0,1,0,0
1,0,41,1681,6.133314569,15,0,1,1,0,1,1,3,1,0,1,0,0,0
0,1,24,576,5.188852997,12,0,1,1,0,0,1,3,0,1,0,0,0,0
1,1,40,1600,5.727849461,12,0,1,1,0,1,1,4,0,1,0,0,0,0
1,1,48,2304,5.727849461,12,0,1,1,0,1,0,3,0,1,0,0,0,0
0,0,50,2500,5.32238432,12,0,0,0,0,1,1,2,1,0,1,0,0,0
0,0,35,1225,5.807892188,12,0,0,1,1,0,1,2,1,0,1,0,0,0
0,0,53,2809,5.32238432,6,0,0,0,0,1,1,3,1,0,1,0,0,0
0,0,70,4900,5.545527852,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0,1,59,3481,6.238675032,6,0,0,0,0,1,2,5,0,0,1,0,0,0
1,1,59,3481,6.015531501,20,0,0,1,0,1,1,6,0,0,1,0,0,0
0,0,52,2704,5.95099296,6,0,1,0,0,1,1,6,1,0,1,0,0,0
0,1,38,1444,5.88200015,15,0,1,0,0,1,1,3,0,0,1,0,0,0
1,1,27,729,6.015531501,12,0,1,1,0,1,0,2,0,0,1,0,0,0
0,1,38,1444,5.545527852,15,0,1,1,0,1,2,4,0,0,1,0,0,0
0,0,39,1521,6.015531501,6,0,1,1,1,1,1,3,1,1,0,0,0,0
0,0,62,3844,6.420996641,6,0,0,0,0,0,0,3,1,0,1,0,0,0
0,0,48,2304,6.015531501,6,0,1,0,1,0,0,2,1,0,1,0,0,0
1,0,59,3481,5.727849461,0,0,0,1,0,1,1,4,1,0,1,0,0,0
0,0,60,3600,5.727849461,6,0,0,1,0,1,1,5,1,0,1,0,0,0
0,0,55,3025,5.545527852,6,0,0,0,0,1,2,5,1,0,0,0,0,0
0,1,26,676,5.545527852,12,0,1,0,0,0,0,3,1,0,0,0,0,0
0,0,66,4356,3.936089959,0,0,0,0,0,1,2,5,1,0,0,0,0,0
0,1,60,3600,5.545527852,12,0,1,0,1,1,1,3,0,0,0,0,0,0
1,0,43,1849,6.238675032,0,0,1,1,0,1,0,5,0,0,0,0,0,0
1,1,60,3600,6.238675032,6,0,0,1,0,0,0,6,0,0,0,1,0,0
1,1,34,1156,5.03470228,12,0,1,0,0,1,2,4,0,0,0,0,0,0
0,0,43,1849,5.545527852,12,0,1,0,0,0,0,3,0,1,0,0,0,0
0,1,68,4624,5.807892188,0,0,0,0,0,1,1,5,0,1,0,0,0,0
0,1,26,676,5.88200015,12,0,1,0,0,0,0,2,0,1,0,0,0,0
0,1,87,7569,4.629237139,6,0,0,1,0,0,0,2,1,1,0,0,0,0
0,0,52,2704,5.545527852,6,0,0,1,0,0,0,2,1,0,1,0,0,0
0,1,72,5184,5.545527852,6,0,0,1,0,0,0,3,1,0,1,0,0,0
0,0,51,2601,5.88200015,12,0,0,0,1,1,2,6,1,0,1,0,0,0
0,0,58,3364,6.238675032,6,0,1,1,1,1,1,4,1,0,1,0,0,0
1,1,42,1764,6.238675032,12,0,1,1,0,0,2,5,0,0,1,0,0,0
0,0,23,529,5.727849461,12,0,0,1,0,0,2,3,1,0,0,0,0,0
0,0,58,3364,5.32238432,6,0,0,0,0,0,0,1,1,1,0,0,0,0
0,1,36,1296,5.32238432,6,0,1,1,0,1,2,6,0,1,0,0,0,0
0,1,72,5184,5.727849461,0,0,1,1,0,0,0,5,0,0,0,0,0,0
0,1,57,3249,5.545527852,0,0,1,1,0,1,2,4,0,0,0,0,0,0
0,1,62,3844,5.545527852,6,0,1,1,0,0,0,3,0,0,0,0,0,0
1,1,32,1024,5.727849461,12,0,1,1,1,1,2,4,0,0,0,0,0,0
0,0,27,729,5.545527852,6,0,1,0,0,1,2,4,1,0,0,0,0,0
0,1,28,784,4.965709404,0,0,1,0,0,0,1,3,0,0,0,0,0,0
0,1,66,4356,5.32238432,0,0,1,1,1,1,1,5,0,1,0,0,0,0
0,0,42,1764,5.545527852,0,0,1,0,0,1,1,2,1,1,0,0,0,0
0,1,37,1369,5.03470228,0,0,1,1,0,1,3,5,0,0,0,0,0,0
0,0,78,6084,5.03470228,0,0,0,0,0,0,0,2,1,0,0,0,0,0
0,0,55,3025,5.545527852,6,0,1,0,0,1,1,3,1,0,0,0,0,0
0,0,27,729,5.03470228,6,0,1,0,0,0,1,3,1,0,0,0,0,0
0,0,51,2601,5.727849461,6,0,0,1,0,0,1,3,1,1,0,0,0,0
0,0,41,1681,5.03470228,0,0,1,1,0,1,2,4,1,1,0,0,0,0
0,1,24,576,5.03470228,6,0,1,1,0,1,1,4,0,0,0,0,0,0
0,0,52,2704,4.3415551,6,0,0,0,0,0,0,2,1,0,0,0,0,0
0,1,34,1156,5.58858735,6,0,0,1,0,1,2,4,0,0,0,0,0,0
0,1,39,1521,5.32238432,6,0,1,1,0,1,2,4,0,1,0,0,0,0
1,1,47,2209,5.727849461,6,1,1,1,0,1,0,4,0,1,0,0,0,0
0,1,63,3969,6.015531501,0,0,0,1,0,1,2,7,0,1,0,0,0,0
0,1,27,729,5.727849461,0,0,1,0,0,1,1,4,0,0,0,0,0,0
1,1,27,729,5.32238432,0,0,1,0,0,1,2,4,0,0,0,0,0,0
0,0,53,2809,5.217023848,6,0,0,0,0,1,4,8,0,0,0,0,0,0
0,0,55,3025,6.420996641,0,0,1,1,1,1,1,3,1,1,0,0,0,0
0,0,41,1681,5.88200015,0,0,1,1,0,1,4,5,1,1,0,0,0,0
0,1,52,2704,5.545527852,6,0,1,0,0,1,4,6,0,0,0,0,0,0
1,1,51,2601,6.931822232,17,0,1,1,0,1,0,4,0,0,1,0,0,0
0,1,61,3721,6.501039354,12,0,0,1,1,0,0,3,0,0,1,0,0,0
1,1,41,1681,6.644140154,17,0,1,1,0,1,2,4,0,0,1,0,0,0
0,0,23,529,5.440167388,15,0,1,0,0,0,0,3,1,0,1,0,0,0
0,1,41,1681,5.545527852,15,0,1,1,0,1,2,4,0,0,1,0,0,0
0,0,44,1936,6.238675032,12,0,1,0,1,1,0,4,1,0,1,0,0,0
0,0,71,5041,5.545527852,15,0,0,1,0,0,0,1,1,0,1,0,0,0
0,1,45,2025,6.238675032,0,0,1,1,1,1,1,6,0,0,1,0,0,0
0,1,62,3844,5.03470228,0,0,1,0,0,0,0,2,0,1,0,0,0,0
0,1,52,2704,6.420996641,17,0,1,1,0,0,0,1,1,0,1,0,0,0
1,0,28,784,6.644140154,12,0,0,1,0,1,0,10,1,0,1,0,0,0
1,1,42,1764,6.931822232,12,0,1,1,0,1,2,4,0,0,1,0,0,0
0,1,60,3600,6.238675032,6,0,0,0,0,0,0,2,1,0,1,0,0,0
0,0,31,961,5.545527852,15,0,1,0,0,1,2,4,1,0,1,0,0,0
1,1,64,4096,6.133314569,6,0,0,1,0,0,0,3,0,0,1,0,0,0
1,1,27,729,6.015531501,15,0,1,1,0,0,0,1,1,0,1,0,0,0
1,1,49,2401,5.64083806,6,0,1,1,0,1,1,4,0,0,1,0,0,0
0,1,59,3481,6.420996641,12,0,0,0,0,1,3,6,0,0,1,0,0,0
1,0,55,3025,6.931822232,20,0,1,1,0,1,0,4,1,0,1,0,0,0
0,0,46,2116,6.133314569,12,0,0,1,0,1,0,2,1,0,1,0,0,0
0,1,52,2704,5.545527852,20,0,1,1,0,1,2,4,0,0,1,0,0,0
1,0,50,2500,6.238675032,15,0,1,1,0,1,2,4,1,0,1,0,0,0
0,1,34,1156,6.238675032,6,0,1,0,0,1,2,5,0,0,1,0,0,0
0,1,58,3364,6.015531501,12,0,1,0,0,1,1,4,0,0,1,0,0,0
0,1,32,1024,5.95099296,6,0,1,1,0,1,2,4,0,0,1,0,0,0
0,1,54,2916,5.067492074,6,0,1,0,0,1,5,8,0,1,0,0,0,0
1,1,61,3721,6.133314569,12,1,1,1,1,1,2,6,0,0,1,0,0,0
0,0,51,2601,4.852380671,0,0,0,0,0,1,4,6,1,1,0,0,0,0
0,0,47,2209,5.727849461,12,0,0,0,1,1,0,2,1,1,0,0,0,0
0,1,58,3364,5.64083806,6,0,1,1,0,1,2,5,0,1,0,0,0,0
0,1,30,900,5.853012611,12,0,1,1,0,1,2,7,0,1,0,0,0,0
0,1,29,841,5.676556146,12,0,1,0,0,0,1,3,0,1,0,0,0,0
0,1,44,1936,5.727849461,0,0,1,1,1,1,2,5,0,1,0,0,0,0
0,1,59,3481,5.727849461,6,1,1,0,1,0,0,3,0,1,0,0,0,0
