id,IndSocio1,IndSocio2,IndSocio3,Altitude,HouseholdMem,Nrooms,Children,Lnincome,Water,Electricity,Gas,LnPriceWater,LnPriceElect,LnPriceGas
1366,1,0,0,0,2,4,1,7.5167017,34,330,7.9200001,-0.41508663,-1.9243628,-0.5750339
1367,1,0,0,1,1,3,0,6.1262493,3,118,0,-0.22760549,-1.8612965,-0.73570436
1368,1,0,0,1,5,5,1,7.6773515,18,128,22.219999,-0.22760549,-1.8612965,-0.73570436
1369,1,0,0,1,4,4,0,7.751123,26,216,52.799999,-0.22760549,-1.8612965,-0.73570436
1370,0,1,0,1,4,5,1,8.5453825,10,278,58.740002,0.17785959,-1.6789749,-0.55839533
1371,0,0,1,1,1,2,0,7.0535898,0,0,0,0.24239811,-1.6789749,-0.55839533
1372,0,0,1,1,2,3,0,8.1796608,13,124,27.719999,0.24239811,-1.6789749,-0.55839533
1373,0,0,1,1,1,3,0,8.2056904,4,114,25.52,0.24239811,-1.6789749,-0.55839533
1374,1,0,0,1,1,5,0,7.5290728,2,128,15.84,-0.22760549,-1.8612965,-0.73570436
1375,1,0,0,1,2,4,0,7.6241345,3,196,0,-0.22760549,-1.8612965,-0.73570436
1376,1,0,0,1,2,3,0,7.7860632,9,124,34.98,-0.22760549,-1.8612965,-0.73570436
1377,1,0,0,1,5,5,1,8.3454523,10,236,25.52,-0.22760549,-1.8612965,-0.73570436
1378,1,0,0,1,1,2,0,7.3877044,0,0,0,-0.22760549,-1.8612965,-0.73570436
1379,1,0,0,1,2,6,0,6.5536933,10,157,34.98,-0.22760549,-1.8612965,-0.73570436
1380,1,0,0,1,4,6,1,8.3502483,14,137,25.52,-0.22760549,-1.8612965,-0.73570436
1381,1,0,0,1,2,3,0,7.7489324,14,157,33.66,-0.22760549,-1.8612965,-0.73570436
1382,0,1,0,1,2,3,0,8.3222389,18,177,19.799999,0.17785959,-1.6789749,-0.55839533
1383,0,0,1,1,3,4,1,7.9720759,13,172,42.68,0.24239811,-1.6789749,-0.55839533
1384,0,0,1,1,2,7,0,8.4018059,30,491,53.240002,0.24239811,-1.6789749,-0.55839533
1385,1,0,0,1,2,3,0,6.5962529,41,236,0,-0.22760549,-1.8612965,-0.73570436
1386,1,0,0,1,2,3,0,6.4515481,0,0,0,-0.22760549,-1.8612965,-0.73570436
1387,1,0,0,1,1,4,0,6.0923476,0,0,0,-0.22760549,-1.8612965,-0.73570436
1388,1,0,0,1,3,3,1,7.1851964,27,236,0,-0.22760549,-1.8612965,-0.73570436
1389,1,0,0,1,1,2,0,6.1699471,0,0,0,-0.22760549,-1.8612965,-0.73570436
1390,1,0,0,1,4,3,1,6.5878849,0,167,0,-0.22760549,-1.8612965,-0.73570436
1391,1,0,0,1,2,3,0,6.2611685,0,0,0,-0.22760549,-1.8612965,-0.73570436
1392,1,0,0,1,3,3,1,6.6490035,0,0,0,-0.22760549,-1.8612965,-0.73570436
1393,1,0,0,1,2,3,0,6.2514124,29,157,0,-0.22760549,-1.8612965,-0.73570436
1394,1,0,0,0,1,4,0,7.050508,7,226,0,-0.46280986,-1.8612965,-0.29809263
1395,1,0,0,0,2,4,1,7.2894001,17,275,0,-0.46280986,-1.8612965,-0.29809263
1396,1,0,0,0,2,3,0,6.3886137,0,0,0,-0.46280986,-1.8612965,-0.29809263
1397,1,0,0,0,3,4,1,7.7470031,9,159,10.78,-0.46280986,-1.8612965,-0.29809263
1398,1,0,0,0,1,4,0,6.4180899,9,145,15.18,-0.46280986,-1.8612965,-0.29809263
1399,1,0,0,0,2,4,0,7.410265,5,98,7.04,-0.46280986,-1.8612965,-0.29809263
1400,1,0,0,0,5,4,1,7.4017673,15,137,14.3,-0.46280986,-1.8612965,-0.29809263
1401,1,0,0,0,3,4,1,7.8608503,10,157,11.44,-0.46280986,-1.8612965,-0.29809263
1402,1,0,0,0,3,4,1,7.9180088,17,275,12.32,-0.46280986,-1.8612965,-0.29809263
1403,1,0,0,1,4,3,1,7.580462,11,152,37.619999,-0.91808963,-1.8286079,-0.43442354
1404,0,0,1,1,2,2,0,6.1460519,0,0,0,-0.23192742,-1.6191703,-0.41464302
1405,0,1,0,1,2,4,1,8.2778826,41,169,14.74,-0.29646596,-1.6191703,-0.41464302
1406,1,0,0,1,3,5,1,6.0006232,0,0,0,-0.23307627,-1.8766443,-0.67739218
1407,1,0,0,1,2,2,0,6.5595999,0,0,0,-0.23307627,-1.8766443,-0.67739218
1408,0,0,1,1,3,3,1,5.9031405,0,0,0,0.23692742,-1.6943227,-0.49507058
1409,0,0,1,1,3,2,1,6.3661189,0,0,0,0.23692742,-1.6943227,-0.49507058
1410,1,0,0,1,4,2,1,6.231585,0,0,0,-0.23307627,-1.8766443,-0.67739218
1411,1,0,0,1,3,2,1,6.4932046,0,0,0,-0.23307627,-1.8766443,-0.67739218
1412,1,0,0,0,3,5,1,6.0572562,33,148,14.96,-0.33370528,-1.8021207,-0.43155354
1413,1,0,0,1,1,5,0,6.4139314,13,160,1.98,-1.1116781,-1.7288402,-0.29809263
1414,1,0,0,1,2,5,0,8.3761005,35,223,11.88,-1.1116781,-1.7288402,-0.29809263
1415,1,0,0,1,4,3,1,8.5108376,9,218,11.88,-1.1116781,-1.7288402,-0.29809263
1416,1,0,0,1,2,4,1,6.0888934,0,103,0,-1.1116781,-1.7288402,-0.29809263
1417,1,0,0,0,4,4,1,8.1404114,22,251,33.66,-0.41508663,-1.9243628,-0.5750339
1418,1,0,0,0,2,4,0,7.5399427,16,235,15.62,-0.41508663,-1.9243628,-0.5750339
1419,1,0,0,0,3,4,1,7.3956976,31,408,21.120001,-0.41508663,-1.9243628,-0.5750339
1420,1,0,0,0,1,3,0,7.056788,7,460,5.5,-0.41508663,-1.9243628,-0.5750339
1421,0,1,0,0,1,3,0,7.0699391,7,366,27.059999,-0.009621445,-1.7420412,-0.39271238
1422,1,0,0,0,2,3,0,6.4547534,7,240,12.54,-0.41508663,-1.9243628,-0.5750339
1423,1,0,0,0,1,2,0,7.5684514,15,167,13.64,-0.41508663,-1.9243628,-0.5750339
1424,1,0,0,0,1,3,0,6.8521862,6,209,4.4000001,-0.41508663,-1.9243628,-0.5750339
1425,1,0,0,0,3,1,0,5.8281426,0,0,0,1.5185426,-2.0282471,-0.76104993
1426,1,0,0,0,2,2,0,8.1881771,0,0,0,1.5185426,-2.0282471,-0.76104993
1427,1,0,0,0,3,3,1,7.1070786,7,464,0,1.5185426,-2.0282471,-0.76104993
1428,1,0,0,0,1,5,0,7.0987105,10,429,0,1.5185426,-2.0282471,-0.76104993
1429,1,0,0,0,5,4,1,4.1113462,22,434,11.66,-0.082045399,-1.9243628,-0.76104993
1430,0,1,0,0,2,4,1,6.0690908,10,375,21.780001,0.32341972,-1.7420412,-0.57872844
1431,0,1,0,0,2,4,1,7.3201718,4,292,9.0200005,0.32341972,-1.7420412,-0.57872844
1432,1,0,0,0,2,3,0,6.8004684,52,251,27.059999,-1.8980379,-1.9243628,-0.5750339
1433,1,0,0,0,1,4,0,5.9439278,15,90,5.5,-1.8980379,-1.9243628,-0.5750339
1434,1,0,0,0,4,4,1,6.8528314,21,272,11.44,-1.8980379,-1.9243628,-0.5750339
1435,1,0,0,0,3,3,1,7.58711,27,460,18.92,-1.8980379,-1.9243628,-0.5750339
1436,1,0,0,1,1,4,0,6.3085709,18,59,7.6999998,-1.1319149,-1.7015705,-0.29809263
1437,1,0,0,1,2,5,0,6.2611685,10,234,10.78,-1.1319149,-1.7015705,-0.29809263
1438,1,0,0,1,2,4,1,6.8193965,12,151,4.1799998,-1.1319149,-1.7015705,-0.29809263
1439,0,1,0,1,3,4,1,6.5666523,25,70,0,-0.11060438,-1.6229119,-0.77560341
1440,0,1,0,1,1,3,0,7.389905,4,247,43.119999,-0.11060438,-1.6229119,-0.77560341
1441,1,0,0,0,6,5,1,6.8681231,7,275,22.440001,-0.27016044,-1.8607079,-0.83546948
1442,1,0,0,0,1,3,0,6.5962529,13,464,31.9,-0.36161208,-1.845427,-0.29190397
1443,1,0,0,0,2,6,1,6.1907878,20,464,31.9,-0.36161208,-1.845427,-0.29190397
1444,1,0,0,0,1,2,0,7.4255323,16,224,3.74,-0.42873859,-1.8124036,-0.42495102
1445,1,0,0,1,2,4,0,7.6450329,12,72,23.1,-1.119032,-1.6965641,-0.29809263
1446,0,1,0,1,2,4,0,8.708148,22,139,2.4200001,-0.7135669,-1.5142425,-0.11577111
1447,0,1,0,1,5,5,1,8.5848885,43,236,15.4,-0.7135669,-1.5142425,-0.11577111
1448,0,1,0,1,7,5,1,8.5246897,53,264,20.459999,-0.7135669,-1.5142425,-0.11577111
1449,0,1,0,1,2,4,0,7.746737,3,139,20.459999,-0.7135669,-1.5142425,-0.11577111
1450,0,1,0,1,3,4,1,8.3949327,16,166,18.92,-0.7135669,-1.5142425,-0.11577111
1451,0,1,0,1,6,6,1,9.1922331,59,409,54.779999,-0.7135669,-1.5142425,-0.11577111
1452,0,1,0,1,3,5,0,8.247179,6,222,23.98,-0.7135669,-1.5142425,-0.11577111
1453,0,1,0,1,5,4,1,7.2248616,47,319,23.98,-0.7135669,-1.5142425,-0.11577111
1454,1,0,0,1,1,3,0,7.4315748,31,250,8.1400003,-1.119032,-1.6965641,-0.29809263
1455,0,1,0,1,3,5,1,7.3662324,22,139,15.4,-0.7135669,-1.5142425,-0.11577111
1456,0,1,0,1,1,4,0,8.0879078,25,83,12.1,-0.7135669,-1.5142425,-0.11577111
1457,0,0,1,1,1,6,0,7.2612295,24,232,34.32,0.092806496,-1.621762,-0.33941025
1458,0,0,1,1,4,5,1,8.7763567,51,432,34.32,0.092806496,-1.621762,-0.33941025
1459,0,1,0,1,4,6,1,7.3207946,30,162,33,0.02826805,-1.621762,-0.33941025
1460,0,1,0,1,2,5,0,6.6370749,32,216,11.22,0.02826805,-1.621762,-0.33941025
1461,0,1,0,1,2,4,1,5.5904512,29,127,19.360001,0.02826805,-1.621762,-0.33941025
1462,0,1,0,1,3,5,1,6.5092416,19,141,27.940001,0.02826805,-1.621762,-0.33941025
1463,1,0,0,1,5,5,0,6.8785172,51,269,0,-0.37719712,-1.8040836,-0.51336354
1464,1,0,0,1,3,4,1,7.3357673,28,158,14.3,-0.37719712,-1.8040836,-0.51336354
1465,1,0,0,1,3,4,0,6.7854948,44,135,26.620001,-0.37719712,-1.8040836,-0.51336354
1466,0,0,1,1,3,6,0,8.494319,45,278,0,0.092806496,-1.621762,-0.33941025
1467,0,0,1,1,1,3,0,7.6666942,23,139,38.5,0.092806496,-1.621762,-0.33941025
1468,0,0,1,1,2,4,0,7.2462969,34,123,36.959999,-0.23192742,-1.6191703,-0.41464302
1469,1,0,0,1,2,4,1,6.5777493,5,92,27.719999,-0.70193106,-1.801492,-0.59696466
1470,1,0,0,1,2,4,1,6.7504034,4,157,19.360001,-0.70193106,-1.801492,-0.59696466
1471,1,0,0,1,2,3,1,5.6008739,14,166,13.86,-0.70193106,-1.801492,-0.59696466
1472,1,0,0,1,4,3,1,6.5705075,14,148,19.360001,-0.70193106,-1.801492,-0.59696466
1473,1,0,0,1,2,3,1,5.7454767,2,102,13.86,-0.70193106,-1.801492,-0.59696466
1474,1,0,0,1,2,5,0,7.1538825,17,240,19.360001,-0.70193106,-1.801492,-0.59696466
1475,1,0,0,1,2,3,1,6.4005508,16,111,20.459999,-0.70193106,-1.801492,-0.59696466
1476,1,0,0,1,1,4,0,6.4139314,5,24,0,-0.70193106,-1.801492,-0.59696466
1477,1,0,0,1,2,4,0,7.2894001,8,129,8.3599997,-0.70193106,-1.801492,-0.59696466
1478,1,0,0,1,2,3,1,6.4823685,13,68,20.02,-0.70193106,-1.801492,-0.59696466
1479,1,0,0,1,1,3,0,6.4139314,4,70,3.96,-0.70193106,-1.801492,-0.59696466
1480,1,0,0,1,3,3,1,7.1091599,9,222,27.719999,-0.70193106,-1.801492,-0.59696466
1481,1,0,0,1,3,4,1,7.1174412,28,166,22.219999,-0.70193106,-1.801492,-0.59696466
1482,1,0,0,1,3,4,1,6.5536933,15,139,19.360001,-0.70193106,-1.801492,-0.59696466
1483,1,0,0,0,1,4,0,6.3251905,4,109,4.8400002,-0.33370528,-1.8021207,-0.43155354
1484,1,0,0,0,2,4,0,6.7444334,12,103,9.8999996,-0.33370528,-1.8021207,-0.43155354
1485,1,0,0,0,2,4,1,7.2226372,8,70,9.46,-0.33370528,-1.8021207,-0.43155354
1486,1,0,0,0,2,4,0,7.22575,6,111,5.5,-0.33370528,-1.8021207,-0.43155354
1487,1,0,0,0,1,4,0,6.9433336,10,98,5.0599999,-0.33370528,-1.8021207,-0.43155354
1488,1,0,0,0,1,4,0,7.9281425,5,109,9.46,-0.33370528,-1.8021207,-0.43155354
1489,1,0,0,0,3,4,1,7.173522,14,156,7.2600002,-0.33370528,-1.8021207,-0.43155354
1490,1,0,0,0,2,4,1,6.9687262,6,109,8.8000002,-0.33370528,-1.8021207,-0.43155354
1491,1,0,0,0,2,4,0,7.2477136,8,73,25.74,-0.33370528,-1.8021207,-0.43155354
1492,1,0,0,0,2,4,0,7.5992675,6,159,23.540001,-0.33370528,-1.8021207,-0.43155354
1493,1,0,0,0,2,4,0,7.3662324,3,197,3.3,-0.33370528,-1.8021207,-0.43155354
1494,1,0,0,0,1,2,0,6.8193965,23,111,4.6199999,-0.33370528,-1.8021207,-0.43155354
1495,1,0,0,0,5,4,0,6.501637,0,0,0,-0.33370528,-1.8021207,-0.43155354
1496,0,1,0,0,2,6,0,7.8338218,1,92,0,0.078404345,-1.6197991,-0.24923204
1497,1,0,0,0,2,4,0,6.493753,0,0,0,-0.33370528,-1.8021207,-0.43155354
1498,1,0,0,0,2,3,1,5.9860725,0,0,0,-0.33370528,-1.8021207,-0.43155354
1499,0,1,0,0,2,4,0,7.5586848,7,157,0,0.078404345,-1.6197991,-0.24923204
1500,0,1,0,0,3,5,1,6.6131239,3,111,7.04,0.078404345,-1.6197991,-0.24923204
1501,0,1,0,0,4,5,1,7.809557,11,185,5.9400001,0.078404345,-1.6197991,-0.24923204
1502,1,0,0,0,1,5,0,6.7323852,17,425,21.120001,-0.33370528,-1.8021207,-0.43155354
1503,1,0,0,1,1,5,0,7.9054298,26,141,4.8400002,-1.1116781,-1.7288402,-0.29809263
1504,1,0,0,0,3,4,1,5.9831486,40,251,9.8999996,-0.62701249,-1.9243628,-0.76104993
1505,1,0,0,0,5,4,1,8.1803732,11,209,26.18,-0.62701249,-1.9243628,-0.76104993
1506,1,0,0,1,3,4,1,7.8002257,30,147,40.040001,-0.22760549,-1.8612965,-0.73570436
1507,0,1,0,1,2,4,0,6.4386239,0,65,2.2,0.17785959,-1.6789749,-0.55839533
1508,1,0,0,1,3,4,1,7.8435869,10,96,22.219999,-0.22760549,-1.8612965,-0.73570436
1509,1,0,0,1,2,3,0,8.0233698,4,118,7.6999998,-0.22760549,-1.8612965,-0.73570436
1510,0,0,1,1,1,4,0,8.3197632,20,147,50.599998,0.24239811,-1.6789749,-0.55839533
1511,1,0,0,1,3,5,1,8.3359394,9,216,36.299999,-0.22760549,-1.8612965,-0.73570436
1512,1,0,0,1,2,3,0,6.5962529,6,167,31.9,-0.22760549,-1.8612965,-0.73570436
1513,1,0,0,1,1,2,0,7.4255323,10,236,12.76,-0.22760549,-1.8612965,-0.73570436
1514,0,0,1,1,2,3,0,5.800827,11,409,0,0.24239811,-1.6789749,-0.55839533
1515,1,0,0,1,2,6,0,8.1003304,12,167,9.46,-0.22760549,-1.8612965,-0.73570436
1516,1,0,0,0,4,4,1,6.3113446,0,347,0,-0.27016044,-1.8607079,-0.83546948
1517,1,0,0,0,4,6,1,8.2103462,14,369,41.799999,-0.42873859,-1.8124036,-0.42495102
1518,1,0,0,0,1,11,0,7.9720759,31,467,14.08,-0.42873859,-1.8124036,-0.42495102
1519,1,0,0,1,3,4,1,5.4976406,11,285,23.540001,-0.91808963,-1.8286079,-0.43442354
1520,1,0,0,1,2,4,0,8.6281404,5,171,14.08,-0.91808963,-1.8286079,-0.43442354
1521,1,0,0,1,4,4,1,7.0327144,8,256,16.5,-0.91808963,-1.8286079,-0.43442354
1522,1,0,0,1,4,5,1,7.5125437,50,114,14.08,-0.91808963,-1.8286079,-0.43442354
1523,0,1,0,1,3,5,1,8.2465124,39,296,18.92,-0.5126245,-1.6462864,-0.25210199
1524,0,0,1,1,2,5,0,7.2248616,53,155,15.62,-0.4480859,-1.6462864,-0.25210199
1525,0,1,0,1,3,4,1,7.8569212,37,237,11.88,-0.5126245,-1.6462864,-0.25210199
1526,0,0,1,1,2,6,0,7.7489324,39,127,6.3800001,-0.4480859,-1.6462864,-0.25210199
1527,1,0,0,1,3,5,0,7.7533188,10,380,0,-0.91808963,-1.8286079,-0.43442354
1528,1,0,0,1,2,4,0,6.6503201,11,237,0,-0.91808963,-1.8286079,-0.43442354
1529,0,1,0,1,4,4,1,8.3787098,20,170,18.700001,0.17238888,-1.6943227,-0.49507058
1530,0,1,0,1,4,5,1,8.7515221,18,251,9.8999996,0.17238888,-1.6943227,-0.49507058
1531,0,1,0,0,2,4,0,6.8521862,49,357,24.42,-0.21109153,-1.7420412,-0.57872844
1532,1,0,0,0,5,3,1,6.8734636,11,209,19.58,-0.61655658,-1.9243628,-0.76104993
1533,1,0,0,0,4,5,1,6.845017,16,92,16.5,-0.33370528,-1.8021207,-0.43155354
1534,1,0,0,0,6,4,1,5.7977452,23,0,6.5999999,-0.41508663,-1.9243628,-0.5750339
1535,1,0,0,0,1,3,0,5.2099586,0,0,0,-0.41508663,-1.9243628,-0.5750339
1536,0,1,0,0,1,3,0,7.0688572,10,331,20.24,-0.07061705,-1.7420412,-0.39271238
1537,0,0,1,0,1,3,0,7.2248616,3,314,9.0200005,-0.00607856,-1.7420412,-0.39271238
1538,0,0,1,0,4,5,1,7.179399,12,401,9.0200005,-0.00607856,-1.7420412,-0.39271238
1539,0,0,1,0,2,4,0,7.2170534,2,383,9.46,-0.00607856,-1.7420412,-0.39271238
1540,1,0,0,0,1,4,0,5.7207842,18,314,35.200001,-0.47608218,-1.9243628,-0.5750339
1541,1,0,0,0,3,4,1,7.276628,10,263,16.280001,-0.082045399,-1.9243628,-0.76104993
1542,1,0,0,1,2,6,1,7.171617,10,65,19.799999,-0.51606953,-1.8052335,-0.95792496
1543,1,0,0,1,2,4,0,6.7171178,12,100,27.940001,-0.51606953,-1.8052335,-0.95792496
1544,1,0,0,1,3,3,1,6.5317144,10,65,14.3,-0.51606953,-1.8052335,-0.95792496
1545,1,0,0,1,2,3,0,7.8549504,19,148,27.940001,-0.51606953,-1.8052335,-0.95792496
1546,1,0,0,1,2,4,0,8.4616241,12,121,30.139999,-0.51606953,-1.8052335,-0.95792496
1547,1,0,0,1,2,4,0,7.5705504,18,158,27.940001,-0.51606953,-1.8052335,-0.95792496
1548,1,0,0,1,2,4,0,6.1907878,18,46,9.46,-0.51606953,-1.8052335,-0.95792496
1549,1,0,0,1,1,3,0,6.9147067,13,46,9.46,-0.51606953,-1.8052335,-0.95792496
1550,1,0,0,0,2,4,1,6.6762958,14,145,10.12,-0.36161208,-1.845427,-0.29190397
1551,1,0,0,0,3,4,1,6.714036,12,147,12.32,-0.36161208,-1.845427,-0.29190397
1552,0,1,0,0,4,5,1,8.8777847,14,451,18.48,0.043852903,-1.6631055,-0.1875439
1553,1,0,0,0,3,4,1,7.179399,16,193,10.12,-0.36161208,-1.845427,-0.29190397
1554,1,0,0,0,4,3,1,6.8467956,40,261,11.88,-0.36161208,-1.845427,-0.29190397
1555,1,0,0,0,2,3,1,6.5962529,7,135,8.1400003,-0.36161208,-1.845427,-0.29190397
1556,1,0,0,0,2,4,1,7.3524728,10,97,12.32,-0.36161208,-1.845427,-0.29190397
1557,1,0,0,0,2,3,0,6.9035335,7,102,4.1799998,-0.36161208,-1.845427,-0.29190397
1558,1,0,0,0,3,4,1,6.8193965,12,116,8.1400003,-0.36161208,-1.845427,-0.29190397
1559,1,0,0,0,3,4,1,6.7808867,32,251,4.1799998,-0.36161208,-1.845427,-0.29190397
1560,1,0,0,0,3,4,1,6.9297447,14,232,12.32,-0.36161208,-1.845427,-0.29190397
1561,1,0,0,0,3,4,1,6.2992687,14,232,12.32,-0.36161208,-1.845427,-0.29190397
1562,1,0,0,0,4,4,1,6.4139314,3,89,10.56,-0.36161208,-1.845427,-0.29190397
1563,1,0,0,0,7,4,1,7.7267585,4,33,12.32,-0.36161208,-1.845427,-0.29190397
1564,1,0,0,0,1,3,0,6.1262493,20,145,6.1599998,-0.36161208,-1.845427,-0.29190397
1565,1,0,0,0,4,4,0,7.3100195,7,87,2.8599999,-0.36161208,-1.845427,-0.29190397
1566,1,0,0,0,4,4,1,6.9445596,13,232,6.1599998,-0.36161208,-1.845427,-0.29190397
1567,1,0,0,0,1,3,0,6.4139314,27,174,16.280001,-0.36161208,-1.845427,-0.29190397
1568,1,0,0,0,3,4,1,6.9771123,8,174,16.280001,-0.36161208,-1.845427,-0.29190397
1569,1,0,0,0,2,4,0,7.2248616,6,135,1.98,-0.36161208,-1.845427,-0.29190397
1570,1,0,0,0,2,4,0,6.1262493,1,77,3.0799999,-0.36161208,-1.845427,-0.29190397
1571,1,0,0,0,4,4,1,6.8467956,11,145,7.04,-0.36161208,-1.845427,-0.29190397
1572,1,0,0,0,4,4,1,7.0557852,10,135,24.42,-0.36161208,-1.845427,-0.29190397
1573,1,0,0,0,1,4,0,5.7454767,9,87,4.6199999,-0.36161208,-1.845427,-0.29190397
1574,1,0,0,0,4,4,1,7.2847648,18,212,13.86,-0.36161208,-1.845427,-0.29190397
1575,1,0,0,0,4,4,1,7.3694429,14,155,5.7199998,-0.36161208,-1.845427,-0.29190397
1576,0,1,0,0,3,4,1,7.4757643,14,229,6.5999999,0.043852903,-1.6631055,-0.1875439
1577,0,1,0,0,4,3,1,6.9543157,4,80,7.2600002,0.043852903,-1.6631055,-0.1875439
1578,1,0,0,0,4,4,1,8.1803732,18,348,8.1400003,-0.36161208,-1.845427,-0.29190397
1579,0,1,0,0,3,4,1,7.2248616,6,177,6.1599998,0.043852903,-1.6631055,-0.1875439
1580,0,1,0,0,2,3,0,7.8983727,19,161,11.44,0.043852903,-1.6631055,-0.1875439
1581,1,0,0,0,1,5,0,6.4279575,37,234,27.719999,-0.42873859,-1.8124036,-0.42495102
1582,0,1,0,1,4,5,1,7.9012017,24,183,12.1,-0.7135669,-1.5142425,-0.11577111
1583,0,1,0,1,4,5,1,9.1319323,28,319,20.459999,-0.7135669,-1.5142425,-0.11577111
1584,1,0,0,1,3,4,1,7.1538825,8,118,21.34,-1.119032,-1.6965641,-0.29809263
1585,1,0,0,1,2,4,1,7.3646235,29,233,28.82,-1.119032,-1.6965641,-0.29809263
1586,1,0,0,1,3,4,1,8.4243803,10,166,8.1400003,-1.119032,-1.6965641,-0.29809263
1587,1,0,0,1,1,2,0,6.0428677,4,78,9.8999996,-0.70193106,-1.801492,-0.59696466
1588,0,1,0,0,3,4,1,7.3263459,9,106,9.0200005,0.078404345,-1.6197991,-0.24923204
1589,1,0,0,0,3,4,1,7.3762741,6,109,5.5,-0.33370528,-1.8021207,-0.43155354
1590,0,1,0,0,3,5,0,7.8657403,12,162,16.059999,0.078404345,-1.6197991,-0.24923204
1591,1,0,0,0,2,3,0,6.9908023,8,146,6.5999999,-0.33370528,-1.8021207,-0.43155354
1592,1,0,0,0,2,6,0,7.1070786,12,293,15.4,-0.33370528,-1.8021207,-0.43155354
1593,1,0,0,0,4,4,1,6.2645612,13,44,14.3,-0.33370528,-1.8021207,-0.43155354
1594,0,1,0,0,5,5,1,6.7238641,5,54,3.96,0.078404345,-1.6197991,-0.24923204
1595,0,1,0,0,2,5,0,7.2248616,11,85,7.04,0.078404345,-1.6197991,-0.24923204
1596,0,1,0,1,4,3,1,9.1466742,40,258,41.139999,-0.2205196,-1.5459858,-0.11577111
1597,1,0,0,1,3,4,1,6.3085709,25,137,0,-0.62598473,-1.7283075,-0.29809263
1598,1,0,0,1,2,3,1,6.8528581,12,112,12.32,-0.62598473,-1.7283075,-0.29809263
1599,0,1,0,1,4,6,1,8.0208664,20,258,0,-0.2205196,-1.5459858,-0.11577111
1600,1,0,0,0,4,4,1,8.7176991,59,460,16.280001,-0.62701249,-1.9243628,-0.76104993
1601,1,0,0,0,1,2,0,5.7373133,0,348,0,1.5185426,-2.0282471,-0.76104993
1602,1,0,0,0,2,3,0,6.7323852,0,197,0,1.5185426,-2.0282471,-0.76104993
1603,1,0,0,0,1,4,0,6.1262493,0,135,0,1.5185426,-2.0282471,-0.76104993
1604,0,0,1,0,4,6,1,7.7301164,12,159,11.22,-0.00607856,-1.7420412,-0.39271238
1605,0,1,0,0,1,5,0,7.3710442,15,131,14.74,0.13530466,-1.6783862,-0.65314794
1606,0,0,1,1,2,4,1,7.4133372,53,222,19.58,-0.4480859,-1.6462864,-0.25210199
1607,0,0,1,1,4,5,1,6.5092416,45,190,23.540001,-0.4480859,-1.6462864,-0.25210199
1608,0,0,1,1,4,5,1,7.1174412,48,285,17.6,-0.4480859,-1.6462864,-0.25210199
1609,0,0,1,1,2,4,0,6.7912254,45,158,9.8999996,-0.4480859,-1.6462864,-0.25210199
1610,1,0,0,1,4,4,1,7.6864386,33,209,42.459999,-0.91808963,-1.8286079,-0.43442354
1611,1,0,0,1,3,4,1,6.8917174,19,173,19.360001,-0.91808963,-1.8286079,-0.43442354
1612,0,1,0,1,2,3,0,6.9445596,21,190,51.040001,-0.5126245,-1.6462864,-0.25210199
1613,0,0,1,1,2,5,1,6.1262493,53,111,11.88,-0.4480859,-1.6462864,-0.25210199
1614,1,0,0,1,3,3,1,7.4311438,57,186,18.92,-0.91808963,-1.8286079,-0.43442354
1615,0,1,0,1,2,4,0,7.5290728,14,206,0,-0.5126245,-1.6462864,-0.25210199
1616,0,1,0,1,3,4,0,8.1779938,5,174,0,-0.5126245,-1.6462864,-0.25210199
1617,0,1,0,1,3,2,1,6.2215595,0,0,0,-0.5126245,-1.6462864,-0.25210199
1618,0,0,1,1,4,4,1,6.6762958,25,166,5.9400001,-0.4480859,-1.6462864,-0.25210199
1619,0,0,1,1,2,5,0,7.8963308,58,224,7.9200001,-0.4480859,-1.6462864,-0.25210199
1620,0,0,1,1,4,6,1,7.9180088,53,396,23.540001,-0.4480859,-1.6462864,-0.25210199
1621,1,0,0,1,1,8,0,7.0425401,10,228,0,-0.91808963,-1.8286079,-0.43442354
1622,1,0,0,1,5,6,1,7.57201,10,190,0,-0.91808963,-1.8286079,-0.43442354
1623,1,0,0,1,3,10,1,7.9454079,10,380,0,-0.91808963,-1.8286079,-0.43442354
1624,1,0,0,1,2,7,0,8.4918089,10,380,0,-0.91808963,-1.8286079,-0.43442354
1625,0,0,1,1,4,6,1,8.8391104,57,439,0,-0.23192742,-1.6191703,-0.41464302
1626,0,0,1,1,2,4,0,7.1070786,28,277,0,-0.23192742,-1.6191703,-0.41464302
1627,0,0,1,1,1,3,0,6.7504034,5,77,11.66,-0.23192742,-1.6191703,-0.41464302
1628,0,0,1,1,2,5,0,8.0910282,32,209,0,-0.23192742,-1.6191703,-0.41464302
1629,1,0,0,0,2,5,1,7.9422679,15,261,13.64,-0.41508663,-1.9243628,-0.5750339
1630,0,1,0,0,4,4,1,6.66469,34,436,13.64,-0.009621445,-1.7420412,-0.39271238
1631,0,1,0,0,1,2,0,7.2450271,7,269,9.0200005,-0.009621445,-1.7420412,-0.39271238
1632,0,1,0,0,2,2,0,7.3368669,11,391,22.66,-0.009621445,-1.7420412,-0.39271238
1633,0,1,0,0,2,2,0,7.727879,11,179,13.64,-0.009621445,-1.7420412,-0.39271238
1634,0,1,0,0,3,4,1,8.5251541,33,436,13.64,-0.009621445,-1.7420412,-0.39271238
